age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,month_nov,month_oct,month_feb,month_jan,month_mar,month_may,y
0.0036208949051067,9,1,2,0,-0.338838352562604,0,0,0,-1.31895937300556,-0.554189900552536,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.74861099946742,1,1,1,0,-0.294710893197674,1,0,0,-1.31895937300556,3.28147042608429,0.107554247603891,-0.134618346833092,0.391944515961668,1,0,0,0,0,0,0,yes
0.693166798079923,5,0,1,0,0.0426589269469935,0,0,0,-1.31895937300556,-0.293232448524329,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.685925008269709,9,2,1,0,-0.322418832798909,1,0,0,-1.31895937300556,-0.0736968142783769,-0.636755426053318,-0.557531469820643,-0.277921955890169,0,0,0,0,0,0,0,no
-0.372495052281156,4,1,2,0,1.33851821329734,1,0,0,-1.31895937300556,-0.852426988584774,0.107554247603891,-0.433574175151878,0.0570112800357493,0,0,0,0,0,0,0,no
-0.936668973060552,4,2,2,0,-0.076639146336102,1,0,0,-1.31895937300556,-0.703308444568655,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.247123069885735,4,1,2,0,1.77671414699095,0,0,0,-1.31895937300556,-0.334654266306584,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-1.37547091144452,8,2,1,0,0.537296959828301,0,0,1,-1.31895937300556,-1.03468298682669,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
0.128992877300527,4,1,2,0,-0.280087258408133,1,0,0,-1.31895937300556,0.046426457290163,1.59617359491831,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.0590650962926038,4,0,2,0,-0.399385331691229,1,0,0,-1.31895937300556,-0.400929174758192,-0.636755426053318,-0.608572708801899,-0.277921955890169,1,0,0,0,0,0,0,no
0.128992877300527,0,1,1,0,-0.518939959970632,0,0,1,-1.31895937300556,-0.272521539633201,2.34048326857552,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
0.37973684209137,4,0,2,0,-0.314978737905985,0,0,0,-1.201071525372,0.936995539608649,0.851863921261102,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.873982981862841,4,2,2,0,-0.36988150711584,0,0,0,-1.201071525372,-0.657744445008174,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.623239017071999,9,1,1,0,-0.493541015336167,1,1,0,-1.201071525372,-0.54176335521786,-0.636755426053318,1.4987013005671,0.391944515961668,1,0,0,0,0,0,0,no
-0.936668973060552,4,2,2,0,0.0901216012639239,0,0,0,-1.201071525372,-0.0281328147178962,0.851863921261102,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.560553025874288,7,1,1,0,-0.509447425107246,1,0,0,-1.201071525372,0.183118455971605,0.107554247603891,-0.0689938967143349,0.726877751887587,2,0,0,0,0,0,0,yes
-0.435181043478867,4,1,2,0,-0.495080345314013,1,1,0,-1.201071525372,-0.0902655413912789,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.121751087490314,4,1,2,0,0.160930780244858,1,0,0,-1.201071525372,-0.0157062693832196,0.107554247603891,0.164337481485693,3.07141040336902,0,0,0,0,0,0,0,no
-0.121751087490314,0,2,1,0,-0.347304667440759,0,0,0,-1.201071525372,-0.318085539193682,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.497867034676577,10,1,1,0,-0.432480926214926,1,0,0,-1.201071525372,-0.786152080133165,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.435181043478867,7,2,1,0,-0.254688313773668,0,0,0,-1.201071525372,-0.736445898794459,-0.636755426053318,-0.178367980245598,0.391944515961668,2,0,0,0,0,0,0,no
-0.685925008269709,4,2,2,0,-0.392971456783535,0,0,0,-1.201071525372,-0.446493174318673,-0.636755426053318,-0.0908687134205875,0.0570112800357493,2,0,0,0,0,0,0,yes
-1.06204095545597,4,1,1,0,0.0085371124380651,0,0,0,-1.201071525372,0.684322451136892,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-1.06204095545597,7,2,1,0,-0.435816141166927,0,0,0,-1.201071525372,-0.42164008364932,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.685925008269709,9,2,2,0,-0.483278815483857,0,0,0,-1.201071525372,-0.715734989903332,0.107554247603891,-0.185659585814348,0.0570112800357493,0,0,0,0,0,0,0,no
-0.936668973060552,4,2,2,0,-0.376038827027225,0,0,0,-1.201071525372,-0.247668448963848,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.497867034676577,4,2,2,0,-0.259306303707207,1,0,0,-1.201071525372,-0.550047718774311,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.936668973060552,8,2,1,0,-0.0663769464837927,0,0,0,-1.201071525372,0.481355544003842,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.623239017071999,0,1,1,0,-0.365520072178608,1,0,0,-1.201071525372,-0.844142625028323,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-1.12472694665368,8,2,1,0,-0.488923025402627,0,0,0,-1.201071525372,-0.276663721411427,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.309809061083446,0,2,2,0,5.14348536353732,0,0,0,-1.201071525372,-0.512768082770281,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
0.254364859695949,4,1,2,0,-0.525353834878325,0,0,0,-1.201071525372,-0.57904299122189,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.184437078688024,7,1,1,0,-0.522788284915248,1,1,0,-1.201071525372,0.282530818649017,0.107554247603891,0.135171059210689,0.0570112800357493,0,0,0,0,0,0,0,no
-0.936668973060552,4,1,2,0,-0.470194510672163,0,0,0,-1.201071525372,2.08437989217711,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.685925008269709,9,2,2,0,-0.441460351085697,1,0,0,-1.201071525372,0.162407547080477,-0.636755426053318,-0.171076374676847,4.07621011114677,1,0,0,0,0,0,0,no
-0.247123069885735,7,1,1,0,-0.518426849978017,0,0,0,-1.201071525372,-0.852426988584774,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.74861099946742,4,1,2,0,0.745876171826487,0,0,0,-1.201071525372,-0.512768082770281,-0.636755426053318,0.113296242504436,0.0570112800357493,1,0,0,0,0,0,0,no
-1.12472694665368,9,1,1,0,-0.388610021846304,0,0,0,-1.201071525372,-0.260094994298525,-0.636755426053318,0.164337481485693,-0.277921955890169,0,0,0,0,0,0,0,no
-0.0590650962926038,4,1,2,0,0.243541489055947,0,0,0,-1.201071525372,-0.529336809883183,-0.636755426053318,-0.134618346833092,0.391944515961668,0,0,0,0,0,0,0,no
-0.873982981862841,4,1,2,0,-0.415291741462308,1,0,0,-1.201071525372,-0.371933902310614,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.873982981862841,4,2,2,0,-0.521762064930017,1,0,0,-1.201071525372,-0.740588080572685,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.372495052281156,9,2,1,0,-0.232881139087511,0,0,0,-1.201071525372,-0.777867716576714,0.107554247603891,-0.0398274744393314,-0.277921955890169,2,0,0,0,0,0,0,no
0.693166798079923,0,1,1,0,-0.0963938810517974,0,0,0,-1.201071525372,-0.786152080133165,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-1.18741293785139,0,2,1,0,-0.0427738868234813,0,0,0,-1.201071525372,-0.612180445447694,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.372495052281156,2,0,1,0,-0.217487839309047,1,0,0,-1.201071525372,-0.840000443250097,0.107554247603891,2.09661295720467,0.391944515961668,0,0,0,0,0,0,0,no
-0.184437078688024,4,0,2,0,0.356169132435042,0,0,0,-1.201071525372,-0.753014625907361,0.107554247603891,1.41120203374209,0.391944515961668,0,0,0,0,0,0,0,no
-0.81129699066513,7,1,1,0,-0.408108201565692,0,0,0,-1.201071525372,0.178976274193379,0.851863921261102,-0.192951191383099,0.391944515961668,2,0,0,0,0,0,0,yes
-0.560553025874288,1,1,1,0,-0.378347821993995,0,1,0,-1.201071525372,-0.566616445887213,-0.636755426053318,0.113296242504436,0.391944515961668,0,0,0,0,0,0,0,no
-0.81129699066513,10,1,1,0,-0.521248954937402,0,0,0,-1.201071525372,-0.674313172121076,1.59617359491831,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-1.18741293785139,7,2,1,0,-0.370394617108455,0,0,0,-1.201071525372,-0.806862989024293,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
0.0036208949051067,9,1,1,0,-0.184392244785349,0,0,0,-1.201071525372,-0.856569170362999,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.435181043478867,9,1,2,0,-0.381939591942303,0,0,0,-1.201071525372,-0.276663721411427,0.107554247603891,-0.0689938967143349,-0.277921955890169,2,0,0,0,0,0,0,yes
-1.37547091144452,8,2,1,0,-0.506368765151553,0,0,0,-1.201071525372,-0.711592808125106,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.623239017071999,9,1,2,0,-0.283679028356442,1,0,0,-1.201071525372,-0.272521539633201,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.372495052281156,4,1,2,0,-0.0127569522554766,1,0,0,-1.201071525372,0.572483543124803,-0.636755426053318,-0.178367980245598,0.726877751887587,1,0,0,0,0,0,0,no
-0.81129699066513,4,2,2,0,-0.364493852193377,0,0,0,-1.201071525372,3.63355587723346,-0.636755426053318,-0.0471190800080822,0.0570112800357493,2,0,0,0,0,0,0,yes
-1.2500989290491,8,2,1,0,-0.0207101571410163,0,0,0,-1.201071525372,-0.70745062634688,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-1.2500989290491,10,2,1,0,-0.376038827027225,0,0,0,-1.201071525372,0.655327178689314,0.851863921261102,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.372495052281156,7,2,2,0,0.827973770644962,0,0,0,-1.201071525372,0.282530818649017,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.623239017071999,7,1,1,0,0.225839194310714,0,1,0,-1.201071525372,-0.156540449842887,-0.636755426053318,0.674749871298254,0.0570112800357493,2,0,0,0,0,0,0,yes
0.37973684209137,2,1,1,0,-0.502776995203245,0,0,1,-1.201071525372,-0.583185173000115,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
0.881224771673054,4,1,0,0,1.36776548287643,0,0,1,-1.201071525372,-0.152398268064661,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.74861099946742,4,2,2,0,-0.458136425845699,0,0,0,-1.201071525372,-0.280805903189652,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-1.06204095545597,8,2,1,0,-0.384761696901688,0,0,0,-1.201071525372,-0.6618866267864,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.873982981862841,4,2,2,0,0.345393822590117,0,0,0,-1.201071525372,1.21866390052798,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.623239017071999,0,2,1,0,-0.445052121034005,0,0,0,-1.201071525372,-0.0074219058267686,0.851863921261102,0.164337481485693,0.391944515961668,0,0,0,0,0,0,0,no
-0.873982981862841,0,1,1,0,-0.322931942791525,1,0,0,-1.201071525372,-0.529336809883183,0.107554247603891,-0.630447525508152,0.391944515961668,1,0,0,0,0,0,0,no
0.0036208949051067,4,1,2,0,-0.479173935542934,0,0,0,-1.201071525372,-0.786152080133165,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.936668973060552,0,2,2,0,-0.45582743087893,0,0,0,-1.201071525372,-0.90213316992348,-0.636755426053318,-0.178367980245598,5.75087629077637,0,0,0,0,0,0,0,no
-1.06204095545597,0,2,1,0,-0.310617302968753,1,0,0,-1.201071525372,-0.873137897475901,-0.636755426053318,0.0257969756794264,-0.277921955890169,0,0,0,0,0,0,0,no
-0.247123069885735,0,2,1,0,-0.270081613552132,1,0,0,-1.201071525372,1.27665444542314,0.851863921261102,-0.389824541739373,2.06661069559126,0,0,0,0,0,0,0,yes
1.00659675406847,4,1,1,0,0.760756361612336,0,0,1,-1.201071525372,-0.657744445008174,2.34048326857552,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
0.37973684209137,4,2,1,0,-0.412213081506615,0,0,1,-1.201071525372,-0.429924447205771,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.999354964258262,10,2,1,0,-0.384761696901688,0,0,0,-1.201071525372,-0.703308444568655,0.851863921261102,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
0.818538780475344,9,0,2,0,-0.490462355380474,0,0,1,-1.201071525372,-0.487914992100928,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.184437078688024,9,2,1,0,-0.360902082245069,0,0,1,-1.201071525372,-0.715734989903332,0.851863921261102,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.81129699066513,4,2,2,0,-0.362954522215531,0,0,0,-1.201071525372,-0.690881899233978,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-1.06204095545597,4,2,2,0,-0.372190502082609,0,0,0,-1.201071525372,-0.757156807685587,0.851863921261102,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.936668973060552,0,2,1,0,-0.397589446717075,1,0,0,-1.201071525372,-0.740588080572685,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
1.00659675406847,5,1,0,0,-0.508677760118323,0,0,0,-1.201071525372,-0.318085539193682,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-1.2500989290491,8,2,1,0,-0.0884406761662577,0,0,0,-1.201071525372,3.35602969809235,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
0.128992877300527,0,1,1,0,-0.272903718511517,0,0,0,-1.08318367773843,-0.454777537875124,0.107554247603891,-0.171076374676847,-0.277921955890169,2,0,0,0,0,0,0,yes
0.630480806882212,4,2,2,0,-0.522788284915248,0,0,1,-1.08318367773843,-0.62460699078237,1.59617359491831,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-1.50084289383994,0,2,1,0,-0.43658580615585,0,1,0,-1.08318367773843,-0.62460699078237,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-1.06204095545597,0,1,1,0,-0.292658453227212,0,0,0,-1.08318367773843,0.468928998669165,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-1.31278492024681,0,2,2,0,-0.46378063576447,0,0,0,-1.08318367773843,-0.0819811778348279,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.999354964258262,4,2,1,0,-0.478917380546626,0,0,0,-1.08318367773843,0.166549728858703,-0.636755426053318,-0.120035135695591,-0.277921955890169,2,0,0,0,0,0,0,yes
-1.37547091144452,0,2,2,0,-0.426067051307233,0,0,0,-1.08318367773843,-0.533478991661409,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-1.18741293785139,4,2,2,0,-0.447104561004467,0,0,0,-1.08318367773843,-0.475488446766252,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.999354964258262,4,2,1,0,-0.103833975944721,0,0,0,-1.08318367773843,-0.0364171782743472,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.560553025874288,0,0,1,0,-0.244426113921358,0,0,0,-1.08318367773843,-0.351222993419486,-0.636755426053318,-0.127326741264341,1.73167745966534,2,0,0,0,0,0,0,yes
0.881224771673054,5,1,0,0,-0.0148093922259385,0,0,0,-1.08318367773843,-0.119260813838857,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
0.818538780475344,4,1,2,0,-0.20799530444566,0,0,0,-1.08318367773843,-0.214530994738044,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
0.0036208949051067,9,1,2,0,-0.0268674770524019,0,0,0,-1.08318367773843,0.738170814253824,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-1.18741293785139,7,2,1,0,-0.317287732872754,0,0,0,-1.08318367773843,-0.119260813838857,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.81129699066513,1,1,0,0,-0.101011870985336,0,0,0,-1.08318367773843,-0.152398268064661,0.851863921261102,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.685925008269709,4,2,2,0,-0.522788284915248,0,0,1,-1.08318367773843,-0.724019353459783,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-1.12472694665368,7,2,1,0,0.0308573971168378,1,1,1,-1.08318367773843,-0.235241903629172,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.247123069885735,9,1,1,0,-0.0561147466314834,0,0,0,-1.08318367773843,0.473071180447391,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.623239017071999,7,2,2,0,-0.500211445240168,0,0,0,-1.08318367773843,-0.322227720971907,-0.636755426053318,-0.0325358688705805,-0.277921955890169,0,0,0,0,0,0,0,no
0.818538780475344,5,1,1,0,-0.0504705367127133,0,0,1,-1.08318367773843,0.0754217297377417,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-1.18741293785139,6,2,2,0,-0.512012975070323,1,0,0,-1.08318367773843,-0.558332082330762,-0.636755426053318,-0.0689938967143349,-0.277921955890169,2,0,0,0,0,0,0,no
-1.43815690264223,8,2,1,0,-0.319083617846909,0,0,0,-1.08318367773843,-0.38436044764529,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.497867034676577,4,2,2,0,0.0321401720983764,0,0,0,-1.08318367773843,0.137554456411124,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
0.317050850893659,9,1,1,0,-0.29060601325675,0,0,0,-1.08318367773843,5.2158693165156,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
0.630480806882212,4,1,2,0,1.60533540945739,0,0,0,-1.08318367773843,-0.318085539193682,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
0.943910762870765,5,1,0,0,-0.522788284915248,0,0,0,-1.08318367773843,0.866578449378815,0.107554247603891,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-0.999354964258262,0,1,2,0,-0.483535370480165,1,0,0,-1.08318367773843,-0.856569170362999,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,no
-0.999354964258262,4,2,2,0,-0.29855921814229,1,0,0,-1.08318367773843,0.932853357830423,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
-1.2500989290491,4,2,2,0,-0.265207068622285,1,0,0,-1.08318367773843,-0.62460699078237,-0.636755426053318,-0.265867247070608,0.0570112800357493,0,0,0,0,0,0,0,no
-0.623239017071999,1,2,1,0,-0.467628960709086,0,0,0,-1.08318367773843,0.18726063774983,-0.636755426053318,-0.0689938967143349,0.391944515961668,2,0,0,0,0,0,0,yes
-0.435181043478867,1,1,1,0,0.585785854130462,0,0,0,-1.08318367773843,1.5458962610078,-0.636755426053318,-0.761696425745668,-0.612855191816088,2,0,0,0,0,0,0,yes
